,file_info,pred_onehot,pred_logits,gt,det_acc,det_pred
651,rgb/freight_car/01411_41_222_82_334_4_4.jpg,1,"[0.44880184531211853, 0.5511981248855591]",1,True,1
652,rgb/freight_car/00974_2_256_57_311_3_4.jpg,1,"[0.29779013991355896, 0.7022098302841187]",1,False,-1
653,rgb/freight_car/00284_0_113_390_212_4_4.jpg,1,"[0.42016837000846863, 0.5798316597938538]",1,True,1
654,rgb/freight_car/00241_238_163_295_266_1_4.jpg,1,"[0.05794163793325424, 0.9420583844184875]",1,False,0
655,rgb/freight_car/01413_207_61_294_263_4_4.jpg,1,"[0.009965390898287296, 0.9900346398353577]",1,True,1
656,rgb/freight_car/01321_378_103_519_237_4_4.jpg,1,"[0.009024359285831451, 0.9909756779670715]",1,True,1
657,rgb/freight_car/01260_411_14_508_118_4_4.jpg,1,"[0.08935844153165817, 0.9106415510177612]",1,True,1
658,rgb/freight_car/01186_475_198_531_292_4_4.jpg,1,"[0.36073750257492065, 0.6392624974250793]",1,True,1
659,rgb/freight_car/00896_374_26_636_225_4_4.jpg,1,"[0.15011641383171082, 0.8498836159706116]",1,True,1
660,rgb/freight_car/00007_195_381_236_484_1_4.jpg,0,"[0.8377255201339722, 0.16227446496486664]",1,False,0
661,rgb/freight_car/01304_18_79_210_187_4_4.jpg,1,"[0.1439858376979828, 0.8560141324996948]",1,True,1
662,rgb/freight_car/00846_0_137_165_305_-1_4.jpg,0,"[0.8810552358627319, 0.11894478648900986]",1,False,-1
663,rgb/freight_car/00243_534_68_610_184_4_4.jpg,1,"[0.09560420364141464, 0.9043957591056824]",1,True,1
664,rgb/freight_car/00796_521_0_596_121_4_4.jpg,1,"[0.0707211047410965, 0.9292789101600647]",1,True,1
665,rgb/freight_car/01240_143_10_209_107_4_4.jpg,1,"[0.007698888424783945, 0.9923011064529419]",1,True,1
666,rgb/freight_car/00242_280_0_379_96_4_4.jpg,1,"[0.10051225870847702, 0.8994877338409424]",1,True,1
667,rgb/freight_car/01102_533_56_617_100_4_4.jpg,1,"[0.00499842269346118, 0.9950016140937805]",1,True,1
668,rgb/freight_car/01189_0_48_104_129_4_4.jpg,1,"[0.2601190507411957, 0.7398809194564819]",1,True,1
669,rgb/freight_car/00241_279_168_379_231_1_4.jpg,1,"[0.3905281722545624, 0.6094717979431152]",1,False,0
670,rgb/freight_car/00242_0_90_102_206_4_4.jpg,1,"[0.019363150000572205, 0.9806368947029114]",1,True,1
671,rgb/freight_car/00320_221_349_305_512_1_4.jpg,1,"[0.03842693567276001, 0.9615731239318848]",1,False,0
672,rgb/freight_car/01103_392_17_435_118_4_4.jpg,1,"[0.03290623053908348, 0.9670937657356262]",1,True,1
673,rgb/freight_car/00281_32_73_128_144_0_4.jpg,0,"[0.9569339156150818, 0.04306606948375702]",1,False,-1
674,rgb/freight_car/01385_246_226_271_278_4_4.jpg,1,"[0.009298115037381649, 0.9907019138336182]",1,True,1
675,rgb/freight_car/00042_303_62_630_227_1_4.jpg,0,"[0.9377402663230896, 0.06225976347923279]",1,False,0
676,rgb/freight_car/00919_357_120_498_186_1_4.jpg,1,"[0.042188115417957306, 0.9578118324279785]",1,False,0
677,rgb/freight_car/00847_132_87_231_139_4_4.jpg,1,"[0.08732324093580246, 0.9126767516136169]",1,True,1
678,rgb/freight_car/01385_234_193_257_226_4_4.jpg,1,"[0.007680633570998907, 0.9923192858695984]",1,True,1
679,rgb/freight_car/00833_43_96_124_181_4_4.jpg,1,"[0.14689934253692627, 0.8531006574630737]",1,True,1
680,rgb/freight_car/00084_450_132_489_217_0_4.jpg,1,"[0.010377760045230389, 0.9896222352981567]",1,False,-1
681,rgb/freight_car/00898_77_485_257_512_1_4.jpg,1,"[0.08225080370903015, 0.9177492260932922]",1,False,0
682,rgb/freight_car/01170_142_114_225_164_4_4.jpg,0,"[0.7924525141716003, 0.20754748582839966]",1,True,1
683,rgb/freight_car/00574_324_169_391_273_4_4.jpg,0,"[0.8906187415122986, 0.10938122868537903]",1,True,1
684,rgb/freight_car/00243_522_356_594_470_4_4.jpg,1,"[0.010615226812660694, 0.9893848299980164]",1,True,1
685,rgb/freight_car/00577_283_385_336_495_4_4.jpg,0,"[0.9551502466201782, 0.0448497012257576]",1,True,1
686,rgb/freight_car/01111_300_147_395_196_4_4.jpg,1,"[0.02852531522512436, 0.9714746475219727]",1,True,1
687,rgb/freight_car/00243_571_362_640_466_1_4.jpg,0,"[0.7519049644470215, 0.2480950504541397]",1,False,0
688,rgb/freight_car/00240_327_336_391_454_4_4.jpg,0,"[0.7729253768920898, 0.22707457840442657]",1,True,1
689,rgb/freight_car/00797_433_367_571_452_4_4.jpg,0,"[0.9750421047210693, 0.02495793253183365]",1,True,1
690,rgb/freight_car/00932_383_174_621_248_4_4.jpg,1,"[0.03446609899401665, 0.9655339121818542]",1,True,1
691,rgb/freight_car/01003_295_168_343_296_1_4.jpg,1,"[0.02269996888935566, 0.9773000478744507]",1,False,0
692,rgb/freight_car/00240_437_317_504_435_4_4.jpg,1,"[0.3420698642730713, 0.6579301357269287]",1,True,1
693,rgb/freight_car/01373_157_0_277_231_4_4.jpg,1,"[0.060750436037778854, 0.939249575138092]",1,True,1
694,rgb/freight_car/01222_209_72_342_215_4_4.jpg,0,"[0.5851969718933105, 0.4148029685020447]",1,True,1
695,rgb/freight_car/00288_335_467_446_512_-1_4.jpg,0,"[0.9690917134284973, 0.03090834617614746]",1,False,-1
696,rgb/freight_car/01183_122_428_177_512_4_4.jpg,0,"[0.7726142406463623, 0.22738581895828247]",1,True,1
697,rgb/freight_car/01089_152_336_270_498_4_4.jpg,1,"[0.024979479610919952, 0.9750205874443054]",1,True,1
698,rgb/freight_car/00596_128_297_231_349_-1_4.jpg,1,"[0.01605103351175785, 0.9839490056037903]",1,False,-1
699,rgb/freight_car/00240_329_16_394_133_4_4.jpg,1,"[0.06765179336071014, 0.9323481917381287]",1,True,1
700,rgb/freight_car/00964_242_100_298_254_1_4.jpg,1,"[0.013771122321486473, 0.9862288236618042]",1,False,0
701,rgb/freight_car/00877_305_380_333_444_4_4.jpg,1,"[0.019066570326685905, 0.980933427810669]",1,True,1
702,rgb/freight_car/00241_227_282_344_358_4_4.jpg,1,"[0.01066636387258768, 0.9893335700035095]",1,True,1
703,rgb/freight_car/01164_407_0_520_64_4_4.jpg,1,"[0.08588173240423203, 0.914118230342865]",1,True,1
704,rgb/freight_car/00354_545_363_640_412_1_4.jpg,0,"[0.8343360424041748, 0.16566398739814758]",1,False,0
705,rgb/freight_car/01134_449_144_554_244_4_4.jpg,1,"[0.14572006464004517, 0.8542799353599548]",1,True,1
706,rgb/freight_car/00825_245_327_306_512_4_4.jpg,1,"[0.03716491162776947, 0.9628350734710693]",1,True,1
707,rgb/freight_car/00243_510_254_594_370_1_4.jpg,1,"[0.08711210638284683, 0.9128878712654114]",1,False,0
708,rgb/freight_car/00958_388_203_503_254_-1_4.jpg,1,"[0.03757703676819801, 0.9624229073524475]",1,False,-1
709,rgb/freight_car/01240_266_309_318_413_4_4.jpg,0,"[0.8733013868331909, 0.12669861316680908]",1,True,1
710,rgb/freight_car/01145_141_38_200_250_4_4.jpg,1,"[0.03291789069771767, 0.967082142829895]",1,True,1
711,rgb/freight_car/00242_518_421_599_512_1_4.jpg,0,"[0.6488945484161377, 0.3511054217815399]",1,False,0
712,rgb/freight_car/00296_0_56_369_129_-1_4.jpg,0,"[0.958659291267395, 0.04134073108434677]",1,False,-1
713,rgb/freight_car/01457_389_221_461_363_-1_4.jpg,1,"[0.10491839796304703, 0.8950815796852112]",1,False,-1
714,rgb/freight_car/00596_124_297_232_353_0_4.jpg,1,"[0.13245318830013275, 0.8675468564033508]",1,False,-1
715,rgb/freight_car/01024_358_240_433_378_4_4.jpg,1,"[0.09088379889726639, 0.9091162085533142]",1,True,1
716,rgb/freight_car/00243_416_127_519_191_4_4.jpg,1,"[0.02444075234234333, 0.9755592942237854]",1,True,1
717,rgb/freight_car/00024_314_41_377_203_4_4.jpg,1,"[0.0048286220990121365, 0.9951713681221008]",1,True,1
718,rgb/freight_car/00797_326_413_556_512_1_4.jpg,1,"[0.34051528573036194, 0.6594846844673157]",1,False,0
719,rgb/freight_car/00241_265_232_364_290_4_4.jpg,1,"[0.1908297836780548, 0.8091702461242676]",1,True,1
720,rgb/freight_car/00110_207_216_314_261_4_4.jpg,1,"[0.05271495133638382, 0.9472850561141968]",1,True,1
721,rgb/freight_car/01305_22_353_205_473_4_4.jpg,1,"[0.009870922192931175, 0.9901290535926819]",1,True,1
722,rgb/freight_car/01025_396_314_493_391_4_4.jpg,1,"[0.4669751822948456, 0.533024787902832]",1,True,1
723,rgb/freight_car/00241_390_392_507_456_4_4.jpg,1,"[0.23737865686416626, 0.7626214027404785]",1,True,1
724,rgb/freight_car/00906_523_291_580_415_-1_4.jpg,1,"[0.49848470091819763, 0.50151526927948]",1,False,-1
725,rgb/freight_car/00316_379_0_432_155_4_4.jpg,0,"[0.9771366715431213, 0.02286328375339508]",1,True,1
726,rgb/freight_car/01385_359_226_388_280_4_4.jpg,1,"[0.012414112687110901, 0.9875859022140503]",1,True,1
727,rgb/freight_car/00925_394_408_435_470_4_4.jpg,1,"[0.008857621811330318, 0.9911423921585083]",1,True,1
728,rgb/freight_car/01353_421_9_537_71_4_4.jpg,1,"[0.09203439205884933, 0.9079656004905701]",1,True,1
729,rgb/freight_car/01305_288_396_435_494_4_4.jpg,1,"[0.015666978433728218, 0.9843330383300781]",1,True,1
730,rgb/freight_car/00870_399_0_572_169_4_4.jpg,1,"[0.39830482006073, 0.60169517993927]",1,True,1
731,rgb/freight_car/01025_144_142_245_204_4_4.jpg,0,"[0.7414506673812866, 0.258549302816391]",1,True,1
732,rgb/freight_car/01089_393_242_489_394_4_4.jpg,1,"[0.019327977672219276, 0.9806720614433289]",1,True,1
733,rgb/freight_car/00577_283_385_336_495_1_4.jpg,0,"[0.9551502466201782, 0.0448497012257576]",1,False,0
734,rgb/freight_car/00822_296_67_351_193_1_4.jpg,0,"[0.9716443419456482, 0.02835564687848091]",1,False,0
735,rgb/freight_car/01222_0_313_57_487_-1_4.jpg,0,"[0.8297058343887329, 0.17029422521591187]",1,False,-1
736,rgb/freight_car/00242_358_253_459_364_4_4.jpg,0,"[0.8178543448448181, 0.18214558064937592]",1,True,1
737,rgb/freight_car/00877_266_38_297_90_-1_4.jpg,0,"[0.9939419627189636, 0.006057955324649811]",1,False,-1
738,rgb/freight_car/01138_51_65_143_130_1_4.jpg,0,"[0.9700636267662048, 0.0299362950026989]",1,False,0
739,rgb/freight_car/01438_154_232_209_361_1_4.jpg,0,"[0.984549880027771, 0.015450120903551579]",1,False,0
740,rgb/freight_car/01078_333_123_394_387_4_4.jpg,1,"[0.48619696497917175, 0.5138030648231506]",1,True,1
741,rgb/freight_car/01298_326_289_359_364_0_4.jpg,1,"[0.3272187411785126, 0.672781229019165]",1,False,-1
742,rgb/freight_car/01413_207_61_294_263_1_4.jpg,1,"[0.009965390898287296, 0.9900346398353577]",1,False,0
743,rgb/freight_car/01240_266_309_318_413_1_4.jpg,0,"[0.8733013868331909, 0.12669861316680908]",1,False,0
744,rgb/freight_car/00925_394_314_440_367_4_4.jpg,1,"[0.03585316985845566, 0.9641468524932861]",1,True,1
745,rgb/freight_car/01305_204_437_409_512_4_4.jpg,1,"[0.009710099548101425, 0.9902898669242859]",1,True,1
746,rgb/freight_car/00242_483_323_586_405_4_4.jpg,1,"[0.11822489649057388, 0.8817751407623291]",1,True,1
747,rgb/freight_car/00317_338_212_391_391_4_4.jpg,1,"[0.08140294253826141, 0.9185970425605774]",1,True,1
748,rgb/freight_car/00110_216_252_307_289_1_4.jpg,1,"[0.010202224366366863, 0.9897977113723755]",1,False,0
749,rgb/freight_car/01454_0_134_175_512_1_4.jpg,1,"[0.05433807894587517, 0.9456619620323181]",1,False,0
750,rgb/freight_car/00243_394_17_476_137_4_4.jpg,1,"[0.1562069207429886, 0.8437930941581726]",1,True,1
751,rgb/freight_car/01076_335_177_412_224_4_4.jpg,1,"[0.11627230793237686, 0.8837276697158813]",1,True,1
752,rgb/freight_car/01376_213_155_259_234_0_4.jpg,0,"[0.6687441468238831, 0.33125588297843933]",1,False,-1
753,rgb/freight_car/00345_274_255_452_318_4_4.jpg,0,"[0.8938108682632446, 0.10618913173675537]",1,True,1
754,rgb/freight_car/00903_114_181_307_295_4_4.jpg,1,"[0.03382628783583641, 0.9661737084388733]",1,True,1
755,rgb/freight_car/01076_362_196_443_250_4_4.jpg,1,"[0.07528338581323624, 0.924716591835022]",1,True,1
756,rgb/freight_car/01222_328_193_541_305_1_4.jpg,0,"[0.7044274210929871, 0.29557251930236816]",1,False,0
757,rgb/freight_car/00111_558_424_612_512_4_4.jpg,1,"[0.06389296799898148, 0.9361070394515991]",1,True,1
758,rgb/freight_car/00868_476_355_569_512_4_4.jpg,0,"[0.941389799118042, 0.05861019343137741]",1,True,1
759,rgb/freight_car/00009_514_141_640_221_4_4.jpg,1,"[0.056449588388204575, 0.9435504674911499]",1,True,1
760,rgb/freight_car/01080_271_335_393_398_4_4.jpg,1,"[0.009232209995388985, 0.990767776966095]",1,True,1
761,rgb/freight_car/00840_520_204_614_292_3_4.jpg,0,"[0.9572950601577759, 0.04270491003990173]",1,False,-1
762,rgb/freight_car/00822_502_176_634_229_1_4.jpg,1,"[0.03479285165667534, 0.9652072191238403]",1,False,0
763,rgb/freight_car/00242_190_111_271_199_4_4.jpg,1,"[0.4931647777557373, 0.5068352222442627]",1,True,1
764,rgb/freight_car/01413_157_266_265_512_-1_4.jpg,1,"[0.037596557289361954, 0.9624034762382507]",1,False,-1
765,rgb/freight_car/00919_424_161_481_310_1_4.jpg,0,"[0.9565118551254272, 0.043488115072250366]",1,False,0
766,rgb/freight_car/00055_450_23_511_351_4_4.jpg,1,"[0.026705650612711906, 0.9732943773269653]",1,True,1
767,rgb/freight_car/00243_248_139_311_227_4_4.jpg,1,"[0.011964412406086922, 0.9880356192588806]",1,True,1
768,rgb/freight_car/01003_451_158_502_302_1_4.jpg,1,"[0.0073317475616931915, 0.9926683306694031]",1,False,0
769,rgb/freight_car/00114_146_335_255_378_4_4.jpg,1,"[0.12054923176765442, 0.879450798034668]",1,True,1
770,rgb/freight_car/01153_345_264_516_499_-1_4.jpg,0,"[0.9693831205368042, 0.030616899952292442]",1,False,-1
771,rgb/freight_car/00822_0_24_64_164_4_4.jpg,0,"[0.7704209089279175, 0.2295791208744049]",1,True,1
772,rgb/freight_car/00059_534_350_580_452_-1_4.jpg,1,"[0.4099437892436981, 0.5900562405586243]",1,False,-1
773,rgb/freight_car/01221_223_213_266_321_4_4.jpg,1,"[0.05716901645064354, 0.9428310394287109]",1,True,1
774,rgb/freight_car/01145_132_0_187_113_4_4.jpg,1,"[0.08271279186010361, 0.9172872304916382]",1,True,1
775,rgb/freight_car/00987_242_86_327_140_0_4.jpg,0,"[0.7783267498016357, 0.22167328000068665]",1,False,-1
776,rgb/freight_car/00195_300_351_385_455_0_4.jpg,1,"[0.24149206280708313, 0.7585079669952393]",1,False,-1
777,rgb/freight_car/01222_328_193_541_305_4_4.jpg,0,"[0.7044274210929871, 0.29557251930236816]",1,True,1
778,rgb/freight_car/01417_194_282_331_365_1_4.jpg,1,"[0.09045550227165222, 0.9095445275306702]",1,False,0
779,rgb/freight_car/01200_152_354_393_445_4_4.jpg,1,"[0.041981421411037445, 0.9580186009407043]",1,True,1
780,rgb/freight_car/00283_405_432_544_497_4_4.jpg,1,"[0.12811236083507538, 0.8718876242637634]",1,True,1
781,rgb/freight_car/00347_291_387_469_449_1_4.jpg,0,"[0.6865439414978027, 0.31345605850219727]",1,False,0
782,rgb/freight_car/00240_170_58_234_172_4_4.jpg,1,"[0.06811846792697906, 0.9318814873695374]",1,True,1
783,rgb/freight_car/00877_245_290_276_347_0_4.jpg,1,"[0.0072709652595222, 0.9927290081977844]",1,False,-1
784,rgb/freight_car/01344_403_2_483_50_4_4.jpg,1,"[0.015056072734296322, 0.9849439263343811]",1,True,1
785,rgb/freight_car/00925_400_346_447_416_4_4.jpg,1,"[0.013951946049928665, 0.9860481023788452]",1,True,1
786,rgb/freight_car/01010_86_23_130_145_4_4.jpg,0,"[0.8764855861663818, 0.12351435422897339]",1,True,1
787,rgb/freight_car/01261_16_58_70_281_2_4.jpg,0,"[0.7926307916641235, 0.20736917853355408]",1,False,-1
788,rgb/freight_car/00243_581_0_640_93_4_4.jpg,1,"[0.012634475715458393, 0.9873654842376709]",1,True,1
789,rgb/freight_car/00842_266_306_412_512_1_4.jpg,0,"[0.9926131963729858, 0.00738673098385334]",1,False,0
790,rgb/freight_car/00241_413_97_473_199_1_4.jpg,1,"[0.025960201397538185, 0.9740397930145264]",1,False,0
791,rgb/freight_car/01385_240_152_267_197_1_4.jpg,1,"[0.003532478818669915, 0.9964674711227417]",1,False,0
792,rgb/freight_car/00919_357_120_498_186_4_4.jpg,1,"[0.042188115417957306, 0.9578118324279785]",1,True,1
793,rgb/freight_car/01222_373_134_595_237_4_4.jpg,1,"[0.05379766598343849, 0.9462023377418518]",1,True,1
794,rgb/freight_car/01379_39_350_115_512_1_4.jpg,1,"[0.3616056740283966, 0.638394296169281]",1,False,0
795,rgb/freight_car/01274_0_0_75_75_4_4.jpg,1,"[0.10819009691476822, 0.89180988073349]",1,True,1
796,rgb/freight_car/00919_560_170_618_308_1_4.jpg,0,"[0.7366690635681152, 0.2633309066295624]",1,False,0
797,rgb/freight_car/00241_244_446_295_512_4_4.jpg,0,"[0.5546585917472839, 0.4453413784503937]",1,True,1
798,rgb/freight_car/00301_513_437_588_499_0_4.jpg,0,"[0.6197470426559448, 0.3802529275417328]",1,False,-1
799,rgb/freight_car/01411_91_121_146_210_4_4.jpg,1,"[0.42716726660728455, 0.5728327631950378]",1,True,1
800,rgb/freight_car/00192_421_268_485_369_0_4.jpg,1,"[0.3030586838722229, 0.6969413161277771]",1,False,-1
801,rgb/freight_car/00906_450_266_564_493_1_4.jpg,1,"[0.4465598165988922, 0.5534402132034302]",1,False,0
802,rgb/freight_car/00919_4_124_94_263_4_4.jpg,1,"[0.10414741933345795, 0.8958526253700256]",1,True,1
803,rgb/freight_car/00822_467_80_529_216_4_4.jpg,0,"[0.8279839158058167, 0.17201609909534454]",1,True,1
804,rgb/freight_car/01200_182_290_450_375_-1_4.jpg,0,"[0.8269339203834534, 0.17306603491306305]",1,False,-1
805,rgb/freight_car/00886_142_139_399_512_4_4.jpg,1,"[0.00941674318164587, 0.9905833005905151]",1,True,1
806,rgb/freight_car/01165_140_53_169_112_0_4.jpg,1,"[0.4995303153991699, 0.5004696846008301]",1,False,-1
807,rgb/freight_car/00242_461_347_577_440_4_4.jpg,1,"[0.2618899941444397, 0.7381100058555603]",1,True,1
808,rgb/freight_car/01413_157_269_260_512_1_4.jpg,1,"[0.17045344412326813, 0.8295465707778931]",1,False,0
809,rgb/freight_car/00241_496_429_612_487_1_4.jpg,0,"[0.7882093787193298, 0.21179066598415375]",1,False,0
810,rgb/freight_car/00231_64_486_183_512_4_4.jpg,1,"[0.12597927451133728, 0.8740207552909851]",1,True,1
811,rgb/freight_car/01382_241_405_368_512_4_4.jpg,0,"[0.5768439173698425, 0.42315608263015747]",1,True,1
812,rgb/freight_car/00877_337_65_368_117_-1_4.jpg,1,"[0.35575157403945923, 0.6442484259605408]",1,False,-1
813,rgb/freight_car/01095_193_108_398_272_4_4.jpg,0,"[0.8851136565208435, 0.11488638818264008]",1,True,1
814,rgb/freight_car/01298_39_71_134_114_3_4.jpg,0,"[0.9797917008399963, 0.02020827680826187]",1,False,-1
815,rgb/freight_car/00231_64_486_183_512_1_4.jpg,1,"[0.12597927451133728, 0.8740207552909851]",1,False,0
816,rgb/freight_car/00240_272_434_363_487_4_4.jpg,0,"[0.7730990052223206, 0.22690097987651825]",1,True,1
817,rgb/freight_car/00243_416_127_519_191_1_4.jpg,1,"[0.02444075234234333, 0.9755592942237854]",1,False,0
818,rgb/freight_car/00243_393_204_461_305_4_4.jpg,1,"[0.03759864717721939, 0.9624013900756836]",1,True,1
819,rgb/freight_car/01200_169_350_395_416_1_4.jpg,0,"[0.7649337649345398, 0.23506620526313782]",1,False,0
820,rgb/freight_car/00108_153_219_246_257_4_4.jpg,1,"[0.2856006324291229, 0.7143993377685547]",1,True,1
821,rgb/freight_car/00240_263_34_330_149_4_4.jpg,1,"[0.010812582448124886, 0.9891874194145203]",1,True,1
822,rgb/freight_car/00278_161_238_625_311_1_4.jpg,1,"[0.21488851308822632, 0.7851114273071289]",1,False,0
823,rgb/freight_car/00985_233_188_293_431_4_4.jpg,1,"[0.018458181992173195, 0.9815418720245361]",1,True,1
824,rgb/freight_car/00923_413_300_468_428_1_4.jpg,0,"[0.6154537796974182, 0.3845462501049042]",1,False,0
825,rgb/freight_car/00576_325_274_383_382_4_4.jpg,1,"[0.48782339692115784, 0.5121766328811646]",1,True,1
826,rgb/freight_car/00112_426_161_508_199_1_4.jpg,0,"[0.9015101790428162, 0.09848988056182861]",1,False,0
827,rgb/freight_car/01000_410_55_618_502_4_4.jpg,0,"[0.578441321849823, 0.421558678150177]",1,True,1
828,rgb/freight_car/01413_236_117_327_385_4_4.jpg,1,"[0.11915872246026993, 0.8808412551879883]",1,True,1
829,rgb/freight_car/00354_545_363_640_412_4_4.jpg,0,"[0.8343360424041748, 0.16566398739814758]",1,True,1
830,rgb/freight_car/01374_184_369_251_426_-1_4.jpg,0,"[0.9159656763076782, 0.08403433859348297]",1,False,-1
831,rgb/freight_car/00797_326_413_556_512_4_4.jpg,1,"[0.34051528573036194, 0.6594846844673157]",1,True,1
832,rgb/freight_car/00242_0_64_69_181_4_4.jpg,1,"[0.004631309304386377, 0.9953687191009521]",1,True,1
833,rgb/freight_car/00842_343_185_458_377_1_4.jpg,0,"[0.988701343536377, 0.01129863690584898]",1,False,0
834,rgb/freight_car/00110_216_252_307_289_0_4.jpg,1,"[0.010202224366366863, 0.9897977113723755]",1,False,-1
835,rgb/freight_car/00242_571_163_640_278_4_4.jpg,1,"[0.0740068107843399, 0.9259932637214661]",1,True,1
836,rgb/freight_car/01421_503_33_553_120_4_4.jpg,1,"[0.18955574929714203, 0.8104442954063416]",1,True,1
837,rgb/freight_car/01204_123_0_375_85_1_4.jpg,0,"[0.8067591786384583, 0.19324080646038055]",1,False,0
838,rgb/freight_car/00904_349_180_432_355_1_4.jpg,1,"[0.010543517768383026, 0.9894564747810364]",1,False,0
839,rgb/freight_car/01222_125_459_353_512_1_4.jpg,0,"[0.9673184752464294, 0.032681576907634735]",1,False,0
840,rgb/freight_car/01092_275_216_496_367_4_4.jpg,1,"[0.2326672524213791, 0.7673327326774597]",1,True,1
841,rgb/freight_car/00825_205_170_258_329_4_4.jpg,0,"[0.6666857004165649, 0.33331429958343506]",1,True,1
842,rgb/freight_car/00240_439_0_499_116_4_4.jpg,1,"[0.16406044363975525, 0.8359395265579224]",1,True,1
843,rgb/freight_car/00925_365_461_422_512_4_4.jpg,0,"[0.8800711631774902, 0.11992886662483215]",1,True,1
844,rgb/freight_car/00822_497_252_632_311_1_4.jpg,0,"[0.990023672580719, 0.0099763423204422]",1,False,0
845,rgb/freight_car/01039_280_22_312_98_4_4.jpg,1,"[0.18551917374134064, 0.8144807815551758]",1,True,1
846,rgb/freight_car/00810_212_85_475_194_4_4.jpg,1,"[0.16449826955795288, 0.8355017304420471]",1,True,1
847,rgb/freight_car/00281_39_74_130_144_-1_4.jpg,0,"[0.5843050479888916, 0.4156949520111084]",1,False,-1
848,rgb/freight_car/00877_225_288_255_342_1_4.jpg,1,"[0.004311474971473217, 0.9956884980201721]",1,False,0
849,rgb/freight_car/01003_368_167_418_298_4_4.jpg,1,"[0.02344178967177868, 0.976558268070221]",1,True,1
850,rgb/freight_car/00919_111_135_185_282_4_4.jpg,0,"[0.9154858589172363, 0.08451418578624725]",1,True,1
851,rgb/freight_car/01153_181_52_328_222_1_4.jpg,0,"[0.9335447549819946, 0.06645526736974716]",1,False,0
852,rgb/freight_car/01356_494_308_564_512_1_4.jpg,0,"[0.7415451407432556, 0.258454829454422]",1,False,0
853,rgb/freight_car/00463_293_60_320_121_-1_4.jpg,1,"[0.019182927906513214, 0.9808170795440674]",1,False,-1
854,rgb/freight_car/00822_499_215_633_271_4_4.jpg,0,"[0.9160763025283813, 0.08392366766929626]",1,True,1
855,rgb/freight_car/01305_286_339_469_446_4_4.jpg,1,"[0.05002084746956825, 0.9499791860580444]",1,True,1
856,rgb/freight_car/00877_199_369_231_437_4_4.jpg,1,"[0.01267323549836874, 0.9873268008232117]",1,True,1
857,rgb/freight_car/01243_66_0_102_37_-1_4.jpg,1,"[0.285492479801178, 0.714507520198822]",1,False,-1
858,rgb/freight_car/00968_271_159_355_359_4_4.jpg,1,"[0.0028406435158103704, 0.9971593618392944]",1,True,1
859,rgb/freight_car/00240_231_43_294_158_4_4.jpg,1,"[0.021271103993058205, 0.9787288904190063]",1,True,1
860,rgb/freight_car/01305_318_300_495_397_4_4.jpg,1,"[0.01023762859404087, 0.9897623658180237]",1,True,1
861,rgb/freight_car/01357_366_188_640_432_1_4.jpg,0,"[0.6324095726013184, 0.36759042739868164]",1,False,0
862,rgb/freight_car/00243_499_58_579_175_4_4.jpg,1,"[0.1539752036333084, 0.846024751663208]",1,True,1
863,rgb/freight_car/01200_126_455_386_512_4_4.jpg,1,"[0.04697448015213013, 0.9530255198478699]",1,True,1
864,rgb/freight_car/00192_421_268_485_369_4_4.jpg,1,"[0.3030586838722229, 0.6969413161277771]",1,True,1
865,rgb/freight_car/00899_179_161_260_307_4_4.jpg,1,"[0.08461632579565048, 0.9153836965560913]",1,True,1
866,rgb/freight_car/00879_462_0_524_76_4_4.jpg,0,"[0.6847679018974304, 0.31523212790489197]",1,True,1
867,rgb/freight_car/00241_588_127_640_212_4_4.jpg,1,"[0.041612375527620316, 0.9583876729011536]",1,True,1
868,rgb/freight_car/00284_273_117_640_205_1_4.jpg,0,"[0.8306494951248169, 0.1693505197763443]",1,False,0
869,rgb/freight_car/01256_543_27_640_100_-1_4.jpg,0,"[0.6230337619781494, 0.3769662380218506]",1,False,-1
870,rgb/freight_car/00841_300_0_385_84_-1_4.jpg,0,"[0.9686223864555359, 0.031377557665109634]",1,False,-1
871,rgb/freight_car/01076_281_137_358_184_4_4.jpg,1,"[0.006836757529526949, 0.9931632280349731]",1,True,1
872,rgb/freight_car/01246_415_355_640_472_4_4.jpg,0,"[0.5594220757484436, 0.4405779540538788]",1,True,1
873,rgb/freight_car/00958_413_164_512_228_0_4.jpg,1,"[0.045641448348760605, 0.9543585181236267]",1,False,-1
874,rgb/freight_car/00241_413_97_473_199_4_4.jpg,1,"[0.025960201397538185, 0.9740397930145264]",1,True,1
875,rgb/freight_car/00241_307_106_404_167_4_4.jpg,1,"[0.06635814905166626, 0.9336419105529785]",1,True,1
876,rgb/freight_car/01234_306_443_387_494_3_4.jpg,1,"[0.028028693050146103, 0.9719712734222412]",1,False,-1
877,rgb/freight_car/00825_54_162_136_315_4_4.jpg,1,"[0.045608192682266235, 0.9543918371200562]",1,True,1
878,rgb/freight_car/00241_279_168_379_231_4_4.jpg,1,"[0.3905281722545624, 0.6094717979431152]",1,True,1
879,rgb/freight_car/01145_108_46_168_263_4_4.jpg,1,"[0.016445860266685486, 0.9835541248321533]",1,True,1
880,rgb/freight_car/00232_155_421_269_512_4_4.jpg,1,"[0.019618630409240723, 0.980381429195404]",1,True,1
881,rgb/freight_car/00371_492_2_542_106_4_4.jpg,1,"[0.19714350998401642, 0.8028564453125]",1,True,1
882,rgb/freight_car/00987_293_79_395_139_0_4.jpg,0,"[0.8108215928077698, 0.18917840719223022]",1,False,-1
